id,predicted_price
263000018,400876.41683544824
8080400177,543560.521947118
6450304130,332071.4743172392
514500090,547317.7129100272
9477000300,461821.0870716737
853600310,1357615.1759144338
1951600240,223163.66643084193
1099900120,321518.3226847647
5323100120,540292.8784735808
1223089016,438438.0034941109
522059172,264785.1061547736
1930300190,683848.7708316768
9542840410,317485.82355263503
8665050530,521189.01996415644
5592900205,391526.35061039886
5450300010,609499.1750583217
2459960030,344380.701858768
3331500455,535155.0875139645
3432500705,428957.2258664267
3702900165,352406.26663322427
5249803550,530027.3366736516
626049058,439298.8971947828
1788900380,186663.23850930712
8075400360,239477.18328155018
9113200250,694022.9511087904
2738640040,650147.5961906756
7821200307,505691.74971544434
3530440140,241936.92318862324
3582700130,432438.79023859644
9276200569,751067.2889812
7197800020,575542.3062058764
686200490,546659.8718706017
3501600100,372179.66317962087
6383000690,575950.7903589464
7604400150,362134.82430041174
5249801411,769573.3337741266
2607720420,471193.2633528616
9561100010,387561.7627699005
1796370590,235909.80834776172
4077800593,402143.9795133339
854000165,253992.18191440028
5536100010,877577.0492647698
4188000670,760779.435623583
31000165,1555745.0250737763
662350050,929205.9210096181
4137000280,277724.81202951743
6169901130,946317.5283410716
1953400510,230329.7228932075
7518506716,1033125.1001054347
1552520010,372169.35952269175
7955080270,301171.29429395037
9212900100,535224.2813879342
3438500798,318816.0399960505
7899800890,186641.7792771053
4319200605,508556.6037426752
1329300480,360231.32322358235
8935100100,842688.5770110711
5016001260,502415.2564177675
4337600280,325068.8512178073
1446401220,199864.46784748175
7135521530,647889.0923123808
6888900115,252264.87475022805
2413301070,291917.6305830575
345700040,259344.086764911
5566100145,457351.35845703713
7634800070,318488.1996328758
9346910500,620521.298331677
3529300060,313290.0246771946
8128600060,1188908.834135307
8572900275,178125.20433024984
4139420590,1313952.0078422795
9274200322,589049.6620520018
1472700200,524945.1922830201
8820903380,618852.9316530075
8563010130,900956.2539570816
8965450110,858094.0260072965
9274204230,509437.7435122605
8165501700,409861.51892123354
2193340260,503570.4457907912
1860600290,808802.4527346643
1222000055,190976.91938174627
2492200280,475035.6944050892
2488200455,352420.26238538494
809001520,1278242.0076424023
1796361140,238394.94802290807
6398000011,605247.1670604071
6813600365,587411.7177475947
7504100920,807145.064204755
8835770330,674405.8355208556
524059322,955341.8484250833
4307330280,415182.5509108851
1245002952,1043444.1861893611
2021069059,248661.78373944463
5700000595,656781.7173561654
3629970930,741557.9558320884
3336002215,238536.55432010433
5100401060,707015.5224230877
3278600750,304442.67400829063
1126069045,988450.428678262
7568700175,328804.8167021991
452001475,500563.63304952526
9283800230,436684.8873348947
1737300130,512288.79633479257
6189600040,510522.22844409785
3679400025,493419.701575952
1096100010,322748.96199170913
9513900050,255993.15359500173
5452800645,784741.780608541
273800100,236340.51525129718
7228500037,483663.18689791916
808300090,445696.9158490633
2493200215,518889.7792047326
5035300255,673053.1722774629
3380900160,384520.00380352815
3630000130,428355.65718646673
7300400670,278926.0893049547
6798100070,359182.251184915
8078400010,554228.0811531442
5566100060,575083.9613593083
2768200212,501749.6699324749
4035900060,555931.6102259764
9460000110,357220.70703788
7199320190,543970.1156833618
2225039081,475140.13946459227
9512200050,567274.6991778035
2634500085,321037.03488208365
3654800200,278613.6919334168
2724079090,1259072.7194194957
2597520720,740831.0897141104
3034200426,384740.11449898244
984000130,307049.05180152593
7852020670,434377.24132996844
7923500060,682843.8859740531
2310030510,290023.2780817292
2205500540,512974.4058318978
2493200015,383403.4639376863
7853361420,558057.2796942878
5652600605,551492.9779402374
5285200020,331518.9394551038
9406530150,352165.3773269483
5706300020,547703.4723055813
3278602490,418900.7478531729
7197000100,537335.7529774549
4447300008,524303.9177091476
7899800045,221914.53312091116
9250900095,355463.48468450963
9268851740,601876.7354573893
8682261440,481890.0652776696
7284900385,1028189.4472305502
8079040300,437830.42826280097
2225300585,399625.180774659
3223039013,437867.96514853346
2013801350,239864.00741099752
4055701110,811932.7664891087
3578401770,437944.81545549084
4046500720,549084.8011120895
6145601745,367469.5400172923
5207200195,768663.426268608
1972201856,572799.557345546
7212680080,242618.93851842717
7277100510,579270.1181195162
522079022,527233.7716789476
5605000440,803417.3948059378
6632300230,364149.24929339753
8815400165,658379.6227642712
6708200320,469936.8413827886
2426059076,571334.4034200563
3260200200,515091.41871579346
2770601741,490301.7250740867
4338800500,244956.5247399557
9201000320,709849.8276521685
7655900038,340340.8943470173
3625059140,579245.4430369493
4222310010,239735.4505082336
2114700115,305183.6643474549
3291800710,308706.1843008676
9406590010,447604.26961591747
3025059124,2991944.2718707267
7972601250,355507.58710666536
930000470,952716.6076185997
6690500060,499162.83187125734
16000015,197596.20827191067
5693501102,572438.4614774092
8079040490,447779.93633308384
7225000155,349366.83677052305
8819900170,769887.1913193376
7972601270,337773.24976007134
1224069074,834898.7894253398
5126900321,338222.65105750674
3438501860,270503.6114623291
2822069080,397883.3064810695
1656600310,556848.2596428351
3856900507,1246184.2310207044
1626069139,469772.04188237764
2524049257,1492945.0333550312
3904960150,545059.5513593671
7214820610,446937.7783998495
7977201845,609661.529097428
2428100080,865289.9816888064
2202500135,424830.41986669716
1523550220,660698.2041778946
2313900610,461005.1730854689
4123840050,369054.391585875
2125059124,1209142.5743476115
1225039067,471390.492221042
6431500283,469734.1300244996
2473380010,299399.67827165016
5694501195,445024.05793592025
2881700046,358173.7139354909
6837820330,310819.1150396054
2337300370,200830.62321357586
3876540630,167346.14859170798
626059317,332985.3847128372
3374500520,360287.8971315115
7228501903,393905.7298196778
4019300051,477829.0120049298
4232902615,618748.7231123683
3546000090,252449.73665952293
8127700215,755599.4361696275
3438501100,449089.91416875675
1769600066,676910.9701980375
8146100610,612322.4249050168
3052700695,557823.8152290432
7954310210,599058.3158591414
3761700053,2563176.0962111442
1320069179,460719.0206906487
1331900410,701564.1819140328
7303100210,288062.7360653314
2464400285,520161.2304555245
6163901150,379949.82063895935
8955800045,502820.3347603094
2314300200,449121.7296640899
9528104360,408822.9884642472
4177100005,626961.1205719457
8856960260,308542.53915485
1828001220,686163.3694123077
3066400710,708036.2036954738
624110610,865527.9180468763
4040800260,420196.6083101351
5019500215,503697.0689446207
2481630180,1194007.3330632858
7203170190,675734.6800273859
510001280,900033.6974254191
9430110120,748416.3209248737
1565950030,335552.64878253144
9828202255,819056.8429113992
3878900270,471011.39177743864
8091600080,217103.02180878157
1112000035,308714.76764272305
2228900270,290243.7215655876
6648701740,289436.3724384784
1245003740,632230.2485024928
2174503441,566768.021146839
7708250010,336954.1179140289
6072300110,577231.2987465739
2329800140,262440.86335506436
1494300040,519445.9758729009
3832050130,268192.08081531787
7203100730,858858.444570885
7199330170,457255.5004248076
7785000220,695788.9754840682
1250201175,423054.97198205855
4054500180,1017208.8083473089
7905200061,435628.2938391801
3751604895,190425.4368582374
5220300140,302402.8574763541
3323059027,330311.13074070687
8651611980,824974.6918700521
8673400190,535504.250415392
1668500100,840834.8061061067
1023059365,638959.7088858272
3308030060,349184.1953687772
4232400860,929626.3149249096
2144800615,251556.8111750495
1568100920,2160103.119435296
9406510040,506806.45394186635
2923049421,331157.37420994457
1051000040,1379086.0579314036
2077700042,676037.0895941944
9423800030,274323.4651768913
9818700455,641313.0693533659
7133300675,385497.3782126275
4113800550,650585.2435815486
5553300375,1795924.2173933727
2025701530,274292.7804137381
7942601155,434546.8619414669
7524300020,281614.2546191453
2520069100,301604.35147258913
5412300410,227657.61001277246
7504110760,694509.0561613345
2594200350,421277.82598841033
2722059013,300322.33814684494
8078430480,573375.5103900268
1423069162,482903.20262003085
8856001090,158309.15477931456
7000100631,863306.7949291143
4222200280,231511.65995055353
7971300050,599729.1131526716
2009001600,263359.9681211246
6619910140,688968.7004456553
2877100985,525238.9917922417
1196000007,287599.75414757186
1330850130,749634.6033462893
6664900410,247065.4577777297
1231001110,277269.4174296952
9235900030,282593.78570481157
9407101840,298426.1628642203
9523103001,424609.38485482614
2149800278,430708.29327480716
7234601198,678939.859387035
9476700035,447365.58567277517
9297301065,729204.8732714693
518500700,838836.1810786176
7843500090,321589.3266740858
6056110780,323920.5487852017
2345700260,328915.3105039462
3509600070,251442.93851835732
1431700280,343120.2063776635
1623049174,269716.5926108464
3024089049,380020.17387927714
7853340450,379014.0804862215
7732410360,783073.575994296
1446800995,302581.7664829349
2946000285,227734.0371449474
425079100,504597.60157290235
3876313040,436730.31345172826
1762600260,974814.5946151569
1925069121,1110123.9869412945
7443000480,845415.5051572637
7820000015,326662.6271649817
4027701253,489484.77843064244
2826049165,367719.5893457943
5426300060,778434.6777557407
1278000210,246474.5866416655
923000270,366803.7612555396
7657600005,265739.83947392774
3024079057,376835.23270110216
3276180020,296962.21397392114
7304300760,295236.88702940044
3908100020,556068.6063233365
8835400805,711620.935667332
4051150070,223851.10196552245
3904930530,482666.98037432705
6163900971,376522.9680989615
7942600310,420118.9683556618
4365700330,253409.1047880869
423059207,274325.1297976691
3992700265,351883.4126495401
7177300090,483551.1211391094
2540820010,668045.7163103777
5700002510,1131511.4500099705
5201000030,568943.4511280246
7631800015,2187916.924697283
2922702965,662673.3018932113
1525059198,850947.7581898932
1245003160,739998.5827736267
3810000455,296281.1149119614
7855600080,644216.0793272683
5701500030,1203506.775008069
7504020400,635053.981024587
1402600570,309394.020998281
7575610760,296730.37420159916
8731990370,370201.11549839156
5021900090,799126.5884792231
290000075,469688.6452275048
2841500010,424485.2188147434
3955900830,454482.9163015826
7852110140,552659.315403402
1311400350,247739.24904922734
7773800015,564653.2446615889
4123400320,518570.7404329158
2725069157,900807.4157122293
666000143,803817.0294017949
5101408678,513876.5905669142
6371000026,346735.2844667989
2024059084,665582.8366345464
7283900036,331981.71526874823
8881900230,790988.7042022136
3959400135,409612.6941556949
7696610270,218825.74331194183
1689400150,838197.67248357
5103900015,434270.8641587272
1441000350,407014.6192113352
5101408735,349303.30479340826
3126059027,2397465.356317081
2320069014,544733.9458872863
9541600015,642360.0058591473
8682320420,728803.3643682551
1562200090,597849.4343896086
3395070980,561608.3722884478
7349600230,242861.04575584186
522049122,251248.6512038571
869700060,296136.68920825626
811000055,1370933.1679360182
1221059176,429254.43989118905
1523059103,566470.4742578196
2025760210,718270.2363446058
9218400088,336633.1950130366
8682292020,467497.0660576381
2623089135,445157.4598731259
3758900259,1445539.2610062333
524069049,525996.5934281533
3121500150,806582.4428775593
5581400080,749803.5061770704
8087800020,507781.8672177544
4070700290,755007.9651454227
3296000170,644654.7182957553
9238500040,512116.61527643737
2744600040,338969.521194032
6813600380,635124.1405765782
6140100150,533622.2547264762
2201500555,446688.33931994054
2600110250,638462.1389291128
4337000275,181541.65173209234
1186000150,606714.3010039594
1972201963,502779.572943009
1105000745,426886.18188827886
2887700560,552972.5132832492
4039700080,711005.5908371522
522049104,267130.62464645953
4202400078,244725.05571395584
7520000695,199143.64784272507
7714000310,364930.4829437923
4319200060,741128.9438852113
8624700015,620367.1641694879
5104520610,304730.9499278543
2354300845,316729.45057047694
3824100291,490792.92503053043
6151800612,244288.6271188254
5454200080,928463.2257048142
6413600290,336965.6153770505
2131200065,310485.24796756357
1459920010,285484.22413182515
50300090,397007.8720136169
2326300090,672500.9539436323
7714000070,365105.82608381205
3630180500,930619.3369323896
1727850340,952165.731636
8691430330,979835.8318464224
2310030390,275004.59139801527
5561400610,452741.7014353847
7010701016,475837.31584301835
7883605915,218589.1767063178
1282300995,378214.8674723955
4040700310,474973.7357849913
3353400435,235824.1275214188
2143701015,540812.6130038665
255450020,391716.93712647114
1020069017,410092.41494161607
4038200120,493007.9169418963
9284801100,325414.9907692474
1965200075,657091.6993552557
847100047,550348.211274715
4038700720,532914.7415716832
6815100085,897447.8091311951
2508000020,333459.4483626476
255520180,622901.7195590406
6822100750,583441.3445975448
869700050,329935.63689346664
1775801405,599810.5192768462
6600400090,226411.11943961555
7202330270,468734.26010010176
1683400165,785821.4947991887
2625069070,1102182.2109042006
7625702440,414343.7330720766
3388000640,239864.95381468686
1899400365,292106.6229860879
6899990200,884443.0732349732
5569700020,905252.6467942551
986000045,309501.5168753185
3293700221,335833.39493972936
3764800250,351170.92407295736
2291400566,390477.14950312366
4219401236,1411489.7140589454
4239400840,161277.35174983885
7211400990,209515.675762808
7696500280,206762.9557363405
7215721070,511116.11386885005
3204850140,355207.9640037524
4322200220,701541.1567846087
2566300100,1145000.4837312694
1944900090,432032.39263308985
6648500390,294742.78081245226
7385300020,732514.7382995911
1704900135,354994.80669935053
2877100655,737308.9504682148
2726079098,625771.3750318694
7625703800,479429.20120600733
318300040,581322.1280102427
7922800190,519637.194214828
2023049361,227734.98266512805
8946400210,488185.5651606111
6071600450,559220.5312132097
4343800100,403593.2466268757
1443300140,362533.1934471641
1024039001,874225.5415353522
2767704860,593871.8283392708
7234600851,655836.8912502258
644200065,906626.0794563701
7784400035,710195.0932906064
3826000560,229176.18596859544
9272202260,504920.75168830313
263000253,439793.04233944206
3621059043,649734.2445535631
240000130,543638.5860906125
1352300120,197744.92494277627
7849200861,264302.35022572265
2487700130,472240.7259951239
1796100140,258023.55285037836
7234601221,544734.527758313
8651710190,462040.78547731694
2916200091,604770.418664229
1232000915,547030.4158909101
1545801970,270274.6871484913
3211200420,327429.307914048
7686204675,205885.67894008517
3141600210,203708.67926839204
3959401284,510384.80400299194
2113700825,229630.0192864371
3876000710,397345.43295572477
522069022,521031.31424552394
3214200070,358846.8724520345
1221039156,293907.6051412415
259600790,453498.62059615785
785000040,512818.2552355003
8138870470,493182.9209331325
2596300035,327612.6525649032
540100057,1333679.1537383657
3073500045,597431.0964403152
5363200266,397929.65242323687
8682261650,512154.427370212
3224510080,812680.20479287
3211270160,417922.508527856
9269200520,287342.088302798
293810190,504869.9923198256
4197400043,332530.9306064395
3026079031,294419.4013128203
5332200405,938254.7075890297
2473411210,319398.41822455934
9268200315,549147.7721047696
8123500050,651512.4272559352
3221069091,516172.76686333364
2485000165,595986.8793397105
4058800215,646441.7419878923
1926059039,882196.0241735056
2533300680,911016.6668555046
3343903640,396615.12618407916
5700003705,1543918.8678475076
2023049372,517287.58603830077
4058800830,537049.2103701279
3333002302,430737.5660414711
2944500340,288205.1339220526
1982200790,561504.0277532846
8929000270,494264.69371857046
8122101440,300941.86503293714
7525530470,749509.1031718029
9332800020,657193.2627823234
3878900525,258669.63856537786
5420300210,226589.27715894545
9232900165,346194.41685413965
6414100026,412598.721025945
3013300660,860517.8259049634
7954300120,576049.8549943193
1081200360,317612.8735884173
2877102345,536767.6064387013
2202500255,473173.1505143176
7984400050,209025.90640492516
9558020380,459387.2689105991
7812801850,177950.46057227542
8944460020,412139.7576892519
2306400040,572873.5719052628
8649400410,382881.74078507023
7889602020,249224.10566951145
2041000025,517430.0400282667
871001484,594260.4254766334
2767602141,516035.0568918404
3630180470,787797.6926823461
2769602140,437029.20027459244
2473250280,317138.6916959092
5422560660,530883.2787528755
3756600240,366345.9674832308
8651600160,725476.0250218842
7202300540,860814.4869872939
8961950250,440385.84359143436
3303000130,432043.03860630037
798000062,274070.12994048226
1695900150,801174.0320302694
1604730150,501487.2839142974
4136930310,371687.0050136666
8835401250,1493029.8974716214
8665900328,389243.5808132845
9262800255,269892.6970808999
1853080570,838975.5515458995
5556300114,740534.5840585134
9517200290,441533.8071295493
4037200295,495219.4678590125
7417100123,380030.47475000174
2620069077,205423.1763108063
7922720040,667503.6647599519
558100090,547883.2055920255
257000037,314833.8160596238
3319500385,514851.06621263415
9297301520,332265.6235104892
3580900090,360349.2098297265
1321039076,177906.41053458484
7227801581,302789.5386188028
9407001620,297052.7283523188
2130400150,312259.5597805847
2312400200,261776.89834847394
4046700210,427160.304560538
1193000480,1040601.2134952042
1492800296,504539.58113149006
3013300017,388819.8727915983
3630240140,547376.1024790895
1049010390,319646.69812914357
9320900420,163912.65077500985
4315700060,369821.50347936683
2591010290,330977.055103192
323089085,643778.5460374455
6600400270,208025.14283621532
2919701105,498298.9945222073
7202360670,868382.9308093215
8927600100,798988.0380886899
3211700045,620903.4945804514
4027701326,476920.4182355433
1601600195,275661.24815319426
7853280350,754210.969879542
3629970130,716996.3678959984
7203120020,792285.4886795322
9542900190,360300.20772797725
8035350120,507946.5471422799
1238501184,997864.3958295461
251200240,470479.28270886256
8945300200,198202.71164436534
2162000160,1206529.9063221342
5466310060,174824.3448709763
1239400064,788087.224620653
5205000020,335144.78899141017
1720800305,806451.0058949009
7280300375,562779.0609716143
2095800400,473829.3357849957
7852010950,550198.0063620398
1428001160,552680.039763568
9528104910,674945.085037237
8644210470,866755.8795830902
7923300310,494770.7884743078
254000100,666957.837383838
1931300688,504511.9859415655
7007700030,446244.2817035757
422049178,238429.2514112995
422069067,452949.16255533125
2923049393,401340.6369303963
930000305,459192.68399332324
2461900448,493983.3950580626
2610100020,282059.0511306534
2895550050,225808.50891049282
7701700040,268785.2297296303
2460900020,523723.43617065775
9827700105,564382.6407630021
1005000240,268385.42442256317
7200001254,531900.9663801031
866400040,537350.7887754793
305000170,661663.8919361508
2260800110,910451.8436542925
3442000127,709800.0453117026
5253300437,474189.89024291106
7576700150,1012316.6447358229
5469501410,571066.0334019044
5104531120,951849.3598332977
723049434,322774.09615004226
622069006,1663648.4557553087
2517101200,319748.54286494374
8159620160,234409.73392182408
5561300640,454025.1146200377
3317010130,206759.72620689645
4364200250,366631.7593137411
8732300060,710303.3174555858
5603700025,738723.8776990211
3585900190,1173514.5245248359
3996900575,243713.30686093683
8731801260,220745.10396788985
3810000860,376019.2571980834
5700003585,2287498.918583875
6332000050,478358.7819145178
9286100250,408564.44398205244
9471201110,977878.3913556207
9290800050,631422.2874404175
7300200400,646120.2482448078
526069024,889824.0684176263
1454600156,889797.4027985164
3904980360,522498.9559018339
2626119062,330961.52871200326
8651730290,458048.57041197695
7611200195,770535.8811895103
1919800260,676895.3655496408
6632900354,279912.80201006134
3972900195,323132.94204828155
5151600170,346189.75752362603
7016000440,470242.4507929471
871000435,771276.1338091146
9578060540,520514.1255350824
2332700060,843315.6510471823
766000240,260895.3379416309
4363700200,282546.73464935774
7100000250,339718.23508442735
2781250560,246193.1361518665
2781250100,346010.9678549166
5419800220,258117.15886267027
7147600245,266393.5494092266
2926069083,911876.8939278023
6189200125,826181.0897368676
9542830160,292539.2163446478
5152200020,283600.04650218866
9412900045,514107.59023840225
6600410480,170492.51831730778
6979970080,570357.7864551418
5636010280,271424.9707425563
1732801300,813882.5022295753
5561401530,479459.1148378348
9578500510,350590.61873615143
7304300906,315562.54348128184
1223089077,642627.7094730859
721049207,248298.21149984506
8691330310,835143.3425472376
1523069204,448563.4174872439
3188100105,629140.6268479625
6608500290,385994.5190298336
2891400410,358087.9277899981
7663700551,324487.92096556886
5413200140,233368.5151243912
425069139,582932.0813556897
6713700155,375908.7511173516
2767603505,507764.6743883258
7789000080,257860.9019998557
9211500620,243663.8594671351
3750604417,192537.91744797438
7922800320,555495.2745838957
1471620240,386061.5148811692
2222059052,360658.00501700933
9551200270,1060281.1483006694
2767603160,557918.6039583276
9406710060,363732.5801059832
8929000250,383541.34192351805
5538300120,444596.36686657084
2223069120,428759.23331058415
1652500060,1795767.232221997
8564500240,407182.52578375814
3629700120,661367.5922664
3943600070,424663.5551658509
4171200025,301479.43103159725
2425049063,3427790.46677223
9828701650,435937.1803048473
3581000340,349065.17470391013
8100900015,395971.637357025
2125059161,1023606.9621292255
304000380,328893.3030291903
8146200070,1380953.7481317816
686530170,574215.5633012257
2917200645,470336.61559803627
9547200530,905405.4325476123
2122059199,257274.07676378597
1150000740,725800.7187392005
5706200060,295430.31696624
9265410010,216847.45915325996
4083800555,496975.51306330477
6152900332,349400.14430348546
2520900301,208741.84898845598
9828200790,551052.0079897955
1657530180,268266.8874593353
7471900045,276520.9609038072
9828200460,469255.05572743446
1775900140,468954.2497415821
6139800430,432344.9778711689
7214400005,511103.9481901195
5332200026,568094.500504488
9510970300,794471.1426283107
2540830020,414370.3235510539
3392100140,186618.2041975238
1326069191,331728.8633942986
2125059112,1097045.6077848815
859000022,330912.9417326838
8854100350,704087.3405307025
121059007,244514.797947113
7977201707,531985.8732294708
3859900060,3166358.9925342402
8815400735,786666.4289737331
705700530,330689.3150274968
6600780130,343945.6485553953
6378500105,444920.2243141334
8143000310,458179.23716831545
2877102330,667309.8600892333
3526039074,626188.0696988242
2115510300,255400.67307555798
3024059014,2102367.40285045
2141330360,585234.6233189533
546000400,484895.0547638518
2071500011,418154.6643226134
7972000240,207282.56432128727
7016200460,466710.61070100585
6204200180,403178.49475166097
1552100135,1214194.3089721706
88000173,465936.21767682245
2581900235,694756.6770417653
9211500560,246320.61583185272
621069218,382678.99495460186
1321970240,292380.3122706895
798000630,354386.61372976075
421000285,267374.6991873279
2824600180,864307.610754081
3832051140,320208.02851530537
1237500105,699338.1583167322
8802400906,250945.3234476301
3166900270,430228.46337240626
3682000060,374704.32676356885
5469700020,296759.5415728577
1245001820,636846.2479684792
